time,wx (rad/s),wy (rad/s),wz (rad/s)
19.914244,-0.46,0.04,0.01
19.914603,-0.47,0.04,0.01
19.914936,-0.47,0.05,0.02
19.915280,-0.48,0.05,0.02
19.915633,-0.48,0.05,0.02
19.915973,-0.49,0.06,0.02
19.916298,-0.49,0.06,0.02
19.923920,-0.50,0.06,0.03
19.924319,-0.50,0.07,0.03
19.924642,-0.51,0.07,0.03
19.925070,-0.51,0.07,0.03
19.925407,-0.52,0.07,0.02
19.927876,-0.52,0.07,0.02
19.931255,-0.53,0.08,0.02
19.931954,-0.53,0.08,0.02
19.933775,-0.54,0.08,0.02
19.936168,-0.54,0.09,0.02
19.937709,-0.55,0.09,0.01
19.940859,-0.55,0.09,0.01
19.941936,-0.55,0.09,0.01
19.944135,-0.56,0.10,0.01
19.946459,-0.56,0.10,0.01
19.948973,-0.57,0.10,0.00
19.949876,-0.57,0.10,-0.00
19.954677,-0.58,0.10,-0.00
19.955027,-0.58,0.11,-0.00
19.955374,-0.59,0.11,-0.00
19.957833,-0.59,0.11,-0.01
19.960365,-0.59,0.11,-0.01
19.961742,-0.60,0.11,-0.01
19.964491,-0.60,0.11,-0.01
19.965834,-0.60,0.12,-0.01
19.968374,-0.61,0.12,-0.01
19.970174,-0.62,0.12,-0.02
19.972182,-0.62,0.12,-0.01
19.974691,-0.62,0.12,-0.01
19.975842,-0.62,0.13,-0.01
19.977803,-0.63,0.13,-0.01
19.987214,-0.63,0.13,-0.01
19.987814,-0.64,0.13,-0.01
19.988084,-0.64,0.13,-0.00
19.988359,-0.64,0.13,-0.00
19.988648,-0.65,0.13,0.00
19.989967,-0.65,0.14,0.00
19.992005,-0.65,0.14,0.00
19.993818,-0.66,0.14,0.01
20.020855,-0.66,0.14,0.01
20.021641,-0.67,0.14,0.02
20.022012,-0.67,0.14,0.02
20.022371,-0.67,0.14,0.02
20.022707,-0.67,0.15,0.02
20.023025,-0.68,0.14,0.03
20.023368,-0.68,0.14,0.03
20.023693,-0.68,0.14,0.03
20.024043,-0.69,0.14,0.03
20.024380,-0.69,0.14,0.03
20.024717,-0.69,0.14,0.03
20.025099,-0.70,0.15,0.03
20.025435,-0.70,0.14,0.03
20.025735,-0.70,0.15,0.03
20.026039,-0.71,0.14,0.03
20.026358,-0.71,0.14,0.03
20.028595,-0.71,0.14,0.03
20.030996,-0.71,0.15,0.03
20.031996,-0.72,0.14,0.03
20.033628,-0.72,0.14,0.02
20.036107,-0.73,0.14,0.02
20.037902,-0.73,0.14,0.02
20.040461,-0.73,0.14,0.01
20.042353,-0.73,0.14,0.01
20.044117,-0.74,0.14,0.01
20.048191,-0.74,0.14,0.01
20.048909,-0.74,0.14,0.00
20.050341,-0.74,0.14,0.00
20.052351,-0.75,0.14,-0.00
20.053906,-0.75,0.13,-0.00
20.056180,-0.75,0.13,-0.01
20.057869,-0.75,0.13,-0.01
20.060092,-0.75,0.13,-0.01
20.061922,-0.76,0.13,-0.01
20.064532,-0.76,0.13,-0.01
20.066295,-0.76,0.13,-0.01
20.068311,-0.76,0.12,-0.01
20.070004,-0.76,0.13,-0.00
20.072148,-0.77,0.12,-0.01
20.073797,-0.77,0.12,-0.00
20.076241,-0.77,0.12,-0.00
20.078399,-0.77,0.12,0.00
20.081940,-0.77,0.12,0.00
20.082622,-0.78,0.12,0.01
20.084140,-0.78,0.12,0.01
20.086519,-0.78,0.11,0.01
20.088104,-0.78,0.11,0.01
20.090003,-0.78,0.11,0.02
20.092217,-0.78,0.11,0.02
20.096037,-0.78,0.11,0.02
20.096397,-0.79,0.11,0.03
20.105107,-0.78,0.10,0.03
20.105819,-0.79,0.10,0.04
20.106167,-0.79,0.10,0.04
20.106490,-0.79,0.10,0.04
20.106803,-0.79,0.10,0.04
20.108123,-0.79,0.09,0.04
20.111260,-0.80,0.09,0.04
20.111634,-0.80,0.09,0.04
20.132147,-0.80,0.08,0.04
20.133060,-0.80,0.08,0.04
20.133550,-0.80,0.08,0.04
20.133806,-0.80,0.08,0.04
20.133995,-0.80,0.08,0.04
20.134409,-0.80,0.08,0.03
20.134605,-0.80,0.07,0.03
20.134876,-0.80,0.07,0.03
20.135089,-0.80,0.07,0.03
20.135284,-0.80,0.07,0.02
20.135476,-0.80,0.06,0.02
20.135668,-0.81,0.06,0.02
20.139075,-0.80,0.06,0.01
20.139374,-0.81,0.06,0.01
20.146068,-0.81,0.05,0.01
20.146465,-0.81,0.05,0.01
20.150972,-0.81,0.05,0.00
20.151552,-0.80,0.04,0.00
20.151823,-0.81,0.04,0.00
20.152082,-0.81,0.04,0.00
20.154120,-0.81,0.04,0.00
20.156148,-0.81,0.03,-0.00
20.158111,-0.81,0.03,-0.00
20.159909,-0.81,0.03,0.00
20.164086,-0.81,0.03,0.00
20.164774,-0.81,0.02,0.00
20.166367,-0.81,0.02,0.00
20.167640,-0.81,0.01,0.00
20.169706,-0.81,0.01,0.01
20.171726,-0.81,0.01,0.01
20.173625,-0.80,0.01,0.02
20.175878,-0.81,0.00,0.02
20.177999,-0.81,-0.00,0.02
20.183449,-0.80,-0.00,0.02
20.183989,-0.80,-0.00,0.03
20.184229,-0.80,-0.01,0.03
20.186121,-0.80,-0.01,0.04
20.188223,-0.80,-0.01,0.04
20.189984,-0.80,-0.02,0.04
20.191741,-0.80,-0.02,0.05
20.194233,-0.80,-0.02,0.05
20.210963,-0.80,-0.03,0.05
20.211745,-0.79,-0.03,0.05
20.212149,-0.79,-0.03,0.05
20.212521,-0.79,-0.04,0.05
20.212847,-0.79,-0.04,0.05
20.213199,-0.79,-0.04,0.05
20.213482,-0.79,-0.04,0.05
20.213773,-0.79,-0.05,0.05
20.214051,-0.79,-0.05,0.05
20.214321,-0.79,-0.06,0.05
20.216345,-0.79,-0.06,0.05
20.225427,-0.79,-0.06,0.05
20.228906,-0.78,-0.06,0.04
20.229320,-0.78,-0.07,0.04
20.229620,-0.78,-0.07,0.04
20.229951,-0.78,-0.07,0.03
20.238505,-0.78,-0.08,0.03
20.239210,-0.78,-0.08,0.03
20.239553,-0.78,-0.08,0.03
20.239868,-0.77,-0.08,0.02
20.240219,-0.77,-0.09,0.02
20.240626,-0.77,-0.09,0.02
20.241063,-0.77,-0.09,0.01
20.242593,-0.77,-0.09,0.01
20.244438,-0.76,-0.10,0.01
20.247110,-0.76,-0.10,0.01
20.248801,-0.76,-0.10,0.01
20.250820,-0.76,-0.10,0.01
20.253431,-0.75,-0.11,0.01
20.254470,-0.75,-0.11,0.01
20.256419,-0.75,-0.11,0.02
20.258468,-0.75,-0.11,0.02
20.260443,-0.75,-0.11,0.02
20.263967,-0.74,-0.12,0.02
20.264857,-0.74,-0.12,0.03
20.267296,-0.74,-0.12,0.03
20.268532,-0.74,-0.12,0.03
20.270245,-0.73,-0.12,0.04
20.272519,-0.74,-0.12,0.04
20.274586,-0.73,-0.13,0.04
20.277369,-0.73,-0.13,0.05
20.277948,-0.72,-0.13,0.05
20.282281,-0.72,-0.13,0.05
20.283001,-0.72,-0.13,0.06
20.283973,-0.72,-0.13,0.05
20.286534,-0.71,-0.13,0.06
20.288193,-0.71,-0.13,0.06
20.290187,-0.71,-0.13,0.06
20.291748,-0.70,-0.13,0.06
20.293669,-0.70,-0.14,0.06
20.298367,-0.70,-0.14,0.07
20.298781,-0.70,-0.14,0.06
20.300026,-0.69,-0.14,0.06
20.301774,-0.69,-0.14,0.06
20.303833,-0.69,-0.14,0.06
20.305742,-0.68,-0.14,0.06
20.307735,-0.68,-0.14,0.06
20.309877,-0.68,-0.14,0.05
20.323237,-0.68,-0.14,0.05
20.323832,-0.67,-0.14,0.05
20.324100,-0.66,-0.14,0.05
20.324365,-0.66,-0.14,0.04
20.324642,-0.66,-0.14,0.04
20.324911,-0.65,-0.14,0.04
20.325265,-0.65,-0.14,0.03
20.326448,-0.65,-0.14,0.03
20.328144,-0.64,-0.14,0.03
20.330421,-0.64,-0.14,0.03
20.332186,-0.64,-0.14,0.03
20.334626,-0.64,-0.14,0.02
20.336000,-0.63,-0.13,0.02
20.338031,-0.63,-0.14,0.02
20.340277,-0.62,-0.13,0.02
20.342054,-0.62,-0.13,0.02
20.344142,-0.61,-0.13,0.02
20.347363,-0.61,-0.13,0.02
20.348104,-0.61,-0.13,0.02
20.350454,-0.60,-0.13,0.03
20.352329,-0.60,-0.13,0.03
20.355082,-0.59,-0.13,0.03
20.355456,-0.59,-0.12,0.04
20.359072,-0.58,-0.12,0.05
20.359439,-0.58,-0.12,0.06
20.364295,-0.57,-0.12,0.07
20.364971,-0.57,-0.11,0.07
20.366843,-0.56,-0.11,0.09
20.368199,-0.56,-0.11,0.10
20.370525,-0.55,-0.11,0.10
20.372492,-0.55,-0.11,0.11
20.374178,-0.54,-0.10,0.11
20.376062,-0.54,-0.10,0.12
20.378009,-0.53,-0.10,0.12
20.380959,-0.53,-0.10,0.13
20.382511,-0.52,-0.10,0.13
20.384497,-0.51,-0.09,0.12
20.388174,-0.51,-0.09,0.12
20.388549,-0.51,-0.09,0.12
20.390337,-0.50,-0.08,0.11
20.392445,-0.49,-0.08,0.11
20.394301,-0.49,-0.08,0.11
20.402312,-0.48,-0.07,0.10
20.403121,-0.47,-0.07,0.09
20.403531,-0.47,-0.07,0.08
20.403866,-0.46,-0.07,0.07
20.404223,-0.46,-0.06,0.06
20.406247,-0.45,-0.06,0.06
20.408040,-0.44,-0.05,0.04
20.410183,-0.44,-0.05,0.03
20.430322,-0.44,-0.05,0.03
20.431046,-0.43,-0.04,0.02
20.431445,-0.42,-0.04,0.01
20.431796,-0.42,-0.04,0.01
20.432154,-0.41,-0.03,0.00
20.432501,-0.41,-0.03,-0.00
20.432852,-0.40,-0.03,-0.01
20.433284,-0.39,-0.02,-0.01
20.433657,-0.39,-0.02,-0.01
20.434006,-0.38,-0.02,-0.01
20.434349,-0.38,-0.01,-0.01
20.434680,-0.37,-0.01,-0.01
20.436562,-0.36,-0.00,-0.01
20.437765,-0.36,0.00,-0.00
20.440190,-0.35,0.00,-0.00
20.442151,-0.35,0.01,0.00
20.443904,-0.34,0.01,0.01
20.446314,-0.34,0.02,0.01
20.447882,-0.33,0.02,0.02
20.449942,-0.32,0.03,0.03
20.452156,-0.32,0.03,0.03
20.453768,-0.31,0.03,0.04
20.455936,-0.30,0.04,0.05
20.457854,-0.30,0.04,0.05
20.460824,-0.29,0.04,0.06
20.461291,-0.28,0.05,0.06
20.464075,-0.28,0.05,0.07
20.466200,-0.27,0.06,0.07
20.467724,-0.26,0.06,0.08
20.469810,-0.26,0.06,0.08
20.471741,-0.25,0.07,0.08
20.473656,-0.25,0.07,0.08
20.475728,-0.24,0.08,0.08
20.478712,-0.23,0.08,0.08
20.482063,-0.23,0.08,0.08
20.482669,-0.22,0.09,0.08
20.483596,-0.22,0.09,0.07
20.485790,-0.21,0.10,0.07
20.487842,-0.21,0.10,0.06
20.489949,-0.20,0.10,0.06
20.491926,-0.19,0.11,0.05
20.493919,-0.19,0.11,0.05
20.502188,-0.18,0.12,0.04
20.502859,-0.18,0.12,0.03
20.503203,-0.17,0.12,0.02
20.503521,-0.17,0.13,0.01
20.503859,-0.16,0.13,0.01
20.506012,-0.15,0.14,0.00
20.508056,-0.14,0.14,-0.00
20.510762,-0.14,0.14,-0.01
20.523447,-0.14,0.14,-0.01
20.524092,-0.13,0.15,-0.02
20.524431,-0.13,0.15,-0.02
20.524764,-0.12,0.15,-0.03
20.525159,-0.11,0.16,-0.03
20.525487,-0.10,0.16,-0.03
20.525815,-0.10,0.16,-0.03
20.526164,-0.09,0.17,-0.03
20.527942,-0.09,0.17,-0.03
20.529697,-0.08,0.17,-0.03
20.532133,-0.07,0.18,-0.03
20.534126,-0.07,0.18,-0.02
20.535907,-0.06,0.18,-0.02
20.538080,-0.06,0.18,-0.02
20.540734,-0.05,0.18,-0.01
20.541821,-0.04,0.19,-0.01
20.544000,-0.03,0.19,-0.00
20.546261,-0.04,0.19,0.00
20.547983,-0.03,0.20,0.00
20.550103,-0.02,0.20,0.01
20.552002,-0.02,0.20,0.01
20.554089,-0.01,0.20,0.02
20.556089,-0.00,0.20,0.02
20.559075,0.00,0.20,0.02
20.559448,0.01,0.21,0.03
20.563358,0.02,0.21,0.03
20.564061,0.02,0.21,0.03
20.566056,0.03,0.22,0.03
20.568106,0.03,0.22,0.03
20.570810,0.04,0.22,0.03
20.572169,0.04,0.22,0.03
20.574829,0.05,0.22,0.03
20.576267,0.05,0.22,0.03
20.578522,0.06,0.22,0.02
20.581373,0.07,0.22,0.02
20.582094,0.07,0.22,0.02
20.584371,0.08,0.22,0.01
20.588059,0.09,0.23,0.01
20.588426,0.09,0.23,0.00
20.590225,0.10,0.23,-0.00
20.592303,0.10,0.23,-0.01
20.594207,0.11,0.23,-0.01
20.602411,0.12,0.23,-0.01
20.603102,0.12,0.23,-0.02
20.603444,0.13,0.23,-0.02
20.603769,0.13,0.23,-0.02
20.606314,0.14,0.23,-0.03
20.606673,0.14,0.23,-0.03
20.608152,0.15,0.23,-0.03
20.610233,0.16,0.22,-0.04
20.629578,0.16,0.22,-0.04
20.632227,0.17,0.22,-0.04
20.632879,0.17,0.22,-0.04
20.633431,0.18,0.22,-0.04
20.633812,0.19,0.22,-0.04
20.634135,0.19,0.22,-0.04
20.634425,0.20,0.22,-0.04
20.634772,0.20,0.22,-0.04
20.635084,0.21,0.22,-0.03
20.635371,0.21,0.21,-0.03
20.635899,0.22,0.21,-0.03
20.636393,0.22,0.21,-0.03
20.637076,0.23,0.21,-0.03
20.642738,0.24,0.21,-0.02
20.643248,0.24,0.20,-0.02
20.643726,0.25,0.20,-0.02
20.644181,0.26,0.20,-0.01
20.649529,0.26,0.20,-0.01
20.650322,0.27,0.20,-0.01
20.650758,0.28,0.19,-0.01
20.653460,0.28,0.19,-0.00
20.653798,0.29,0.19,-0.00
20.656246,0.29,0.19,-0.00
20.658394,0.30,0.18,-0.00
20.659938,0.30,0.18,-0.00
20.662705,0.31,0.18,0.00
20.664247,0.32,0.17,0.00
20.666872,0.32,0.17,0.00
20.668525,0.33,0.17,0.00
20.670563,0.33,0.17,-0.00
20.672308,0.34,0.17,-0.00
20.674524,0.35,0.16,-0.00
20.676354,0.35,0.16,-0.00
20.678665,0.36,0.16,-0.00
20.679941,0.37,0.15,-0.01
20.682720,0.37,0.15,-0.01
20.684813,0.38,0.15,-0.01
20.686691,0.38,0.15,-0.01
20.688373,0.39,0.14,-0.01
20.690996,0.39,0.14,-0.02
20.691918,0.40,0.14,-0.02
20.694337,0.40,0.14,-0.02
20.700887,0.41,0.13,-0.02
20.701558,0.41,0.13,-0.02
20.701827,0.42,0.13,-0.03
20.702093,0.42,0.12,-0.03
20.704337,0.43,0.12,-0.03
20.707466,0.43,0.12,-0.03
20.707774,0.44,0.12,-0.03
20.711188,0.45,0.11,-0.04
20.733061,0.45,0.11,-0.03
20.733747,0.46,0.10,-0.04
20.734045,0.46,0.10,-0.04
20.734331,0.47,0.10,-0.04
20.734608,0.47,0.09,-0.04
20.734896,0.48,0.09,-0.04
20.735157,0.48,0.09,-0.03
20.735431,0.49,0.08,-0.04
20.735723,0.49,0.08,-0.03
20.735997,0.50,0.08,-0.03
20.736269,0.50,0.07,-0.03
20.736532,0.50,0.07,-0.03
20.736795,0.51,0.07,-0.03
20.738397,0.52,0.06,-0.03
20.740271,0.52,0.06,-0.03
20.742266,0.52,0.05,-0.03
20.744044,0.53,0.05,-0.02
20.747095,0.53,0.05,-0.02
20.747775,0.54,0.04,-0.02
20.751579,0.54,0.03,-0.02
20.751964,0.54,0.03,-0.02
20.755446,0.55,0.03,-0.01
20.755867,0.56,0.02,-0.01
20.759178,0.56,0.02,-0.01
20.760321,0.56,0.01,-0.01
20.763216,0.57,0.01,-0.01
20.764616,0.57,0.01,-0.01
20.767589,0.58,0.00,-0.01
20.767976,0.58,-0.00,-0.01
20.771224,0.59,-0.01,-0.01
20.772430,0.59,-0.01,-0.01
20.775141,0.59,-0.02,-0.00
20.776513,0.59,-0.02,-0.00
20.780616,0.60,-0.03,-0.01
20.781443,0.60,-0.03,-0.01
20.782570,0.61,-0.03,-0.01
20.784544,0.61,-0.04,-0.01
20.787060,0.62,-0.05,-0.01
20.788624,0.62,-0.05,-0.01
20.790355,0.62,-0.06,-0.02
20.792399,0.62,-0.06,-0.02
20.795116,0.62,-0.06,-0.02
20.803567,0.63,-0.07,-0.02
20.804338,0.63,-0.08,-0.03
20.804707,0.64,-0.07,-0.03
20.805116,0.64,-0.08,-0.03
20.805453,0.65,-0.09,-0.03
20.806868,0.64,-0.09,-0.04
20.808326,0.65,-0.09,-0.04
20.811341,0.65,-0.10,-0.04
20.837872,0.65,-0.10,-0.04
20.838541,0.65,-0.11,-0.04
20.838906,0.66,-0.11,-0.04
20.839241,0.66,-0.11,-0.05
20.839570,0.66,-0.12,-0.05
20.839892,0.66,-0.12,-0.05
20.840237,0.67,-0.12,-0.05
20.840549,0.67,-0.13,-0.05
20.840911,0.68,-0.13,-0.05
20.841347,0.67,-0.13,-0.05
20.841679,0.68,-0.13,-0.04
20.842032,0.68,-0.14,-0.04
20.842365,0.68,-0.14,-0.04
20.842663,0.68,-0.14,-0.04
20.842974,0.69,-0.15,-0.03
20.843304,0.69,-0.15,-0.03
20.845678,0.69,-0.15,-0.03
20.846003,0.69,-0.15,-0.03
20.849634,0.70,-0.15,-0.02
20.850385,0.70,-0.16,-0.02
20.852789,0.70,-0.16,-0.02
20.855403,0.70,-0.16,-0.02
20.856680,0.71,-0.16,-0.02
20.859540,0.71,-0.17,-0.01
20.860520,0.71,-0.16,-0.01
20.863756,0.71,-0.16,-0.01
20.864435,0.71,-0.17,-0.01
20.866450,0.72,-0.17,-0.01
20.868488,0.72,-0.17,-0.01
20.871807,0.72,-0.17,-0.01
20.872176,0.72,-0.17,-0.01
20.875631,0.72,-0.17,-0.01
20.876018,0.72,-0.17,-0.01
20.881375,0.73,-0.18,-0.02
20.882146,0.73,-0.18,-0.02
20.882483,0.73,-0.18,-0.02
20.884506,0.73,-0.18,-0.02
20.887419,0.73,-0.18,-0.03
20.888678,0.73,-0.18,-0.03
20.891524,0.74,-0.18,-0.03
20.892418,0.74,-0.18,-0.04
20.895176,0.74,-0.18,-0.04
20.903681,0.74,-0.18,-0.05
20.904427,0.74,-0.18,-0.05
20.904813,0.74,-0.18,-0.05
20.905274,0.75,-0.18,-0.06
20.905619,0.74,-0.18,-0.06
20.905964,0.75,-0.19,-0.06
20.908452,0.75,-0.19,-0.06
20.911332,0.75,-0.18,-0.06
20.911801,0.75,-0.19,-0.07
20.936607,0.75,-0.18,-0.07
20.937415,0.76,-0.18,-0.07
20.937775,0.76,-0.18,-0.06
20.938109,0.75,-0.18,-0.07
20.938448,0.76,-0.18,-0.06
20.938782,0.76,-0.18,-0.06
20.939108,0.76,-0.18,-0.06
20.939438,0.76,-0.18,-0.06
20.939795,0.76,-0.18,-0.06
20.940138,0.76,-0.17,-0.05
20.940482,0.76,-0.17,-0.05
20.940839,0.76,-0.17,-0.05
20.941273,0.76,-0.17,-0.04
20.941586,0.77,-0.17,-0.04
20.941913,0.77,-0.17,-0.04
20.944547,0.77,-0.16,-0.04
20.948477,0.77,-0.16,-0.03
20.949255,0.77,-0.16,-0.03
20.950478,0.77,-0.16,-0.03
20.952441,0.78,-0.16,-0.03
20.954514,0.77,-0.15,-0.03
20.956652,0.78,-0.15,-0.02
20.959145,0.78,-0.15,-0.02
20.960748,0.78,-0.15,-0.03
20.963544,0.78,-0.14,-0.02
20.964204,0.78,-0.14,-0.03
20.968190,0.78,-0.14,-0.03
20.968570,0.78,-0.14,-0.03
20.970572,0.78,-0.13,-0.03
20.972712,0.78,-0.13,-0.03
20.974658,0.78,-0.13,-0.04
20.976460,0.79,-0.13,-0.04
20.980830,0.79,-0.12,-0.05
20.981579,0.78,-0.12,-0.05
20.981916,0.79,-0.12,-0.05
20.984645,0.79,-0.11,-0.06
20.987259,0.79,-0.11,-0.06
20.988467,0.79,-0.11,-0.06
20.991212,0.79,-0.11,-0.07
20.992186,0.79,-0.10,-0.07
20.995076,0.79,-0.10,-0.07
21.003173,0.79,-0.10,-0.07
21.003897,0.79,-0.09,-0.08
21.004232,0.79,-0.09,-0.08
21.004549,0.79,-0.08,-0.08
21.004901,0.79,-0.09,-0.08
21.006441,0.79,-0.08,-0.08
21.008217,0.79,-0.08,-0.08
21.011077,0.79,-0.08,-0.08
21.035660,0.79,-0.07,-0.08
21.036365,0.79,-0.07,-0.08
21.036698,0.79,-0.06,-0.08
21.037103,0.79,-0.06,-0.07
21.037441,0.79,-0.05,-0.07
21.037779,0.79,-0.05,-0.07
21.038098,0.79,-0.05,-0.06
21.038420,0.78,-0.04,-0.06
21.038776,0.78,-0.04,-0.06
21.039092,0.78,-0.03,-0.06
21.039417,0.78,-0.03,-0.05
21.039722,0.78,-0.03,-0.05
21.040050,0.78,-0.03,-0.05
21.040354,0.78,-0.02,-0.04
21.040710,0.78,-0.02,-0.04
21.043187,0.78,-0.01,-0.04
21.044660,0.78,-0.00,-0.03
21.047244,0.78,-0.00,-0.03
21.047904,0.78,-0.00,-0.03
21.051046,0.77,0.00,-0.03
21.052416,0.77,0.00,-0.03
21.054791,0.77,0.01,-0.03
21.056291,0.77,0.01,-0.03
21.058790,0.77,0.02,-0.03
21.060364,0.77,0.02,-0.04
21.062724,0.76,0.03,-0.04
21.064251,0.76,0.03,-0.04
21.066407,0.76,0.03,-0.04
21.068283,0.75,0.04,-0.05
21.070359,0.75,0.04,-0.05
21.072379,0.75,0.04,-0.05
21.074367,0.75,0.05,-0.05
21.076258,0.75,0.05,-0.06
21.078429,0.74,0.05,-0.06
21.080737,0.74,0.06,-0.06
21.082152,0.74,0.06,-0.07
21.084262,0.73,0.06,-0.07
21.086185,0.73,0.06,-0.07
21.088146,0.73,0.07,-0.07
21.090949,0.72,0.07,-0.07
21.092557,0.73,0.08,-0.08
21.094349,0.72,0.08,-0.08
21.101267,0.72,0.08,-0.08
21.101930,0.72,0.09,-0.08
21.102288,0.71,0.09,-0.08
21.102623,0.71,0.09,-0.08
21.103953,0.71,0.10,-0.07
21.106995,0.70,0.10,-0.07
21.108605,0.70,0.10,-0.07
21.110242,0.70,0.11,-0.07
21.124662,0.69,0.11,-0.06
21.125369,0.69,0.12,-0.06
21.125731,0.69,0.11,-0.06
21.126050,0.68,0.12,-0.05
21.126379,0.68,0.12,-0.05
21.126704,0.68,0.12,-0.05
21.127036,0.67,0.13,-0.04
21.127387,0.66,0.13,-0.04
21.128798,0.66,0.13,-0.04
21.131398,0.66,0.14,-0.04
21.132112,0.65,0.14,-0.03
21.134586,0.65,0.14,-0.03
21.136448,0.65,0.15,-0.03
21.138161,0.64,0.15,-0.03
21.140566,0.64,0.15,-0.03
21.142325,0.63,0.15,-0.03
21.144206,0.63,0.15,-0.02
21.146086,0.62,0.15,-0.03
21.148137,0.62,0.16,-0.03
21.150437,0.62,0.16,-0.03
21.152213,0.61,0.16,-0.03
21.154424,0.61,0.16,-0.03
21.156167,0.60,0.16,-0.03
21.158504,0.60,0.16,-0.03
21.160327,0.59,0.16,-0.03
21.162810,0.59,0.17,-0.04
21.164216,0.58,0.17,-0.04
21.166048,0.58,0.17,-0.04
21.168021,0.58,0.17,-0.04
21.170025,0.57,0.17,-0.05
21.172297,0.57,0.17,-0.05
21.174146,0.56,0.17,-0.05
21.176123,0.56,0.17,-0.05
21.179543,0.55,0.17,-0.05
21.180174,0.55,0.17,-0.05
21.182174,0.54,0.17,-0.05
21.184048,0.54,0.17,-0.05
21.186324,0.53,0.17,-0.05
21.188378,0.53,0.18,-0.05
21.190880,0.52,0.17,-0.05
21.193305,0.52,0.17,-0.05
21.193701,0.51,0.17,-0.05
21.201632,0.51,0.17,-0.04
21.202317,0.51,0.18,-0.04
21.202657,0.50,0.17,-0.03
21.203058,0.49,0.17,-0.02
21.204476,0.49,0.17,-0.01
21.206516,0.49,0.17,-0.00
21.208396,0.48,0.17,0.01
21.210265,0.47,0.17,0.01
21.226729,0.47,0.17,0.02
21.227451,0.46,0.17,0.02
21.227803,0.46,0.17,0.03
21.228132,0.46,0.17,0.04
21.228492,0.45,0.16,0.04
21.228827,0.44,0.16,0.04
21.229232,0.44,0.16,0.04
21.229577,0.43,0.16,0.05
21.229909,0.43,0.16,0.04
21.230250,0.42,0.15,0.04
21.232123,0.42,0.15,0.04
21.234361,0.41,0.15,0.04
21.236298,0.41,0.15,0.03
21.239028,0.41,0.15,0.03
21.240376,0.40,0.14,0.02
21.242221,0.39,0.14,0.02
21.244264,0.39,0.14,0.01
21.247236,0.38,0.13,0.00
21.247912,0.37,0.12,-0.01
21.251069,0.37,0.12,-0.01
21.251446,0.36,0.12,-0.02
21.254917,0.36,0.11,-0.03
21.256387,0.35,0.11,-0.03
21.258368,0.35,0.11,-0.04
21.260233,0.34,0.10,-0.04
21.263288,0.34,0.10,-0.04
21.264001,0.33,0.10,-0.05
21.266709,0.32,0.09,-0.05
21.268544,0.32,0.09,-0.05
21.271093,0.32,0.08,-0.05
21.271469,0.31,0.08,-0.05
21.275246,0.31,0.08,-0.05
21.275599,0.30,0.07,-0.05
21.278205,0.29,0.07,-0.05
21.280483,0.29,0.06,-0.04
21.282514,0.29,0.06,-0.04
21.284174,0.28,0.05,-0.03
21.286428,0.27,0.05,-0.03
21.288208,0.27,0.05,-0.02
21.290200,0.27,0.04,-0.01
21.292057,0.26,0.04,-0.01
21.294355,0.25,0.04,0.00
21.302194,0.25,0.03,0.01
21.302861,0.25,0.03,0.01
21.303219,0.24,0.03,0.02
21.303570,0.23,0.02,0.03
21.303928,0.23,0.02,0.03
21.306235,0.22,0.01,0.04
21.308292,0.22,0.01,0.04
21.310142,0.22,0.01,0.05
21.328759,0.21,0.00,0.05
21.329554,0.21,0.00,0.05
21.329942,0.20,-0.01,0.05
21.330309,0.19,-0.01,0.05
21.330661,0.19,-0.01,0.05
21.330994,0.18,-0.02,0.05
21.331353,0.18,-0.02,0.05
21.331701,0.17,-0.03,0.05
21.332039,0.17,-0.03,0.04
21.332400,0.16,-0.04,0.04
21.332741,0.16,-0.05,0.03
21.334853,0.15,-0.05,0.03
21.336447,0.14,-0.05,0.02
21.339397,0.14,-0.06,0.02
21.339801,0.13,-0.06,0.01
21.342510,0.13,-0.07,0.01
21.344449,0.12,-0.07,0.00
21.348800,0.12,-0.08,-0.00
21.349647,0.11,-0.08,-0.01
21.350034,0.11,-0.08,-0.01
21.352658,0.09,-0.09,-0.01
21.354973,0.09,-0.09,-0.02
21.356063,0.09,-0.10,-0.02
21.358429,0.08,-0.10,-0.02
21.361041,0.07,-0.11,-0.02
21.364337,0.07,-0.11,-0.02
21.365098,0.06,-0.11,-0.02
21.367652,0.06,-0.12,-0.02
21.368046,0.05,-0.12,-0.02
21.370258,0.05,-0.12,-0.02
21.372244,0.04,-0.13,-0.02
21.374132,0.04,-0.13,-0.02
21.376317,0.03,-0.13,-0.01
21.377964,0.03,-0.14,-0.01
21.380847,0.02,-0.14,-0.00
21.382471,0.01,-0.14,0.00
21.384336,0.01,-0.15,0.01
21.386230,0.00,-0.15,0.01
21.388143,-0.00,-0.15,0.02
21.389976,-0.01,-0.15,0.02
21.392221,-0.02,-0.16,0.03
21.394241,-0.03,-0.16,0.03
21.402872,-0.03,-0.16,0.03
21.403621,-0.04,-0.16,0.04
21.403986,-0.04,-0.17,0.04
21.404304,-0.05,-0.17,0.05
21.404655,-0.05,-0.17,0.05
21.406522,-0.06,-0.17,0.05
21.408385,-0.07,-0.17,0.05
21.410003,-0.07,-0.17,0.05
21.433776,-0.08,-0.18,0.05
21.434522,-0.08,-0.18,0.05
21.434879,-0.09,-0.18,0.05
21.435224,-0.10,-0.19,0.05
