time,wx (rad/s),wy (rad/s),wz (rad/s)
54.436470,-0.85,0.76,-0.31
54.438382,-0.85,0.76,-0.31
54.440293,-0.85,0.76,-0.31
54.446694,-0.85,0.76,-0.31
54.447661,-0.85,0.77,-0.31
54.448035,-0.85,0.77,-0.31
54.448725,-0.85,0.77,-0.32
54.450994,-0.85,0.77,-0.32
54.452303,-0.85,0.77,-0.32
54.454282,-0.86,0.77,-0.32
54.456250,-0.85,0.77,-0.32
54.465786,-0.86,0.77,-0.32
54.466725,-0.85,0.77,-0.33
54.467094,-0.85,0.77,-0.33
54.467414,-0.86,0.77,-0.33
54.467743,-0.85,0.77,-0.33
54.468549,-0.86,0.77,-0.33
54.470775,-0.86,0.77,-0.33
54.472272,-0.86,0.77,-0.34
54.474699,-0.86,0.77,-0.34
54.476950,-0.85,0.78,-0.34
54.478611,-0.86,0.77,-0.34
54.480673,-0.86,0.77,-0.34
54.482916,-0.86,0.78,-0.35
54.484552,-0.86,0.77,-0.34
54.486702,-0.86,0.77,-0.35
54.488261,-0.86,0.78,-0.35
54.490706,-0.86,0.77,-0.35
54.493870,-0.85,0.77,-0.35
54.494837,-0.85,0.77,-0.35
54.496523,-0.86,0.78,-0.35
54.498753,-0.85,0.78,-0.36
54.500280,-0.85,0.77,-0.36
54.503002,-0.86,0.78,-0.36
54.504151,-0.86,0.78,-0.36
54.506652,-0.85,0.77,-0.36
54.510163,-0.85,0.77,-0.36
54.511528,-0.86,0.77,-0.36
54.512162,-0.85,0.77,-0.36
54.514404,-0.85,0.77,-0.36
54.516508,-0.85,0.77,-0.36
54.518819,-0.85,0.77,-0.37
54.520419,-0.85,0.77,-0.37
54.521973,-0.85,0.77,-0.37
54.524264,-0.85,0.77,-0.37
54.526825,-0.85,0.77,-0.37
54.530125,-0.84,0.77,-0.37
54.531137,-0.85,0.77,-0.37
54.532302,-0.85,0.77,-0.37
54.534744,-0.85,0.76,-0.37
54.536267,-0.84,0.76,-0.37
54.538526,-0.84,0.76,-0.37
54.540428,-0.84,0.77,-0.38
54.547159,-0.84,0.76,-0.38
54.548141,-0.84,0.76,-0.38
54.548653,-0.84,0.76,-0.38
54.549017,-0.84,0.76,-0.38
54.550167,-0.84,0.76,-0.38
54.552186,-0.83,0.76,-0.38
54.554797,-0.83,0.76,-0.38
54.556868,-0.83,0.75,-0.38
54.558004,-0.83,0.76,-0.38
54.567044,-0.83,0.75,-0.38
54.568041,-0.83,0.75,-0.38
54.568520,-0.83,0.75,-0.38
54.568859,-0.83,0.75,-0.38
54.569203,-0.82,0.75,-0.38
54.570420,-0.82,0.75,-0.38
54.572543,-0.82,0.74,-0.38
54.573874,-0.82,0.74,-0.38
54.576406,-0.82,0.74,-0.38
54.577968,-0.81,0.74,-0.38
54.580135,-0.82,0.74,-0.38
54.582024,-0.82,0.74,-0.38
54.583929,-0.81,0.74,-0.38
54.586300,-0.81,0.73,-0.38
54.588099,-0.81,0.73,-0.38
54.590297,-0.81,0.73,-0.38
54.593356,-0.81,0.73,-0.38
54.595403,-0.81,0.73,-0.38
54.596669,-0.81,0.73,-0.38
54.599005,-0.80,0.73,-0.38
54.600549,-0.80,0.72,-0.38
54.602474,-0.80,0.73,-0.38
54.603984,-0.80,0.72,-0.38
54.606197,-0.80,0.72,-0.38
54.610052,-0.79,0.72,-0.38
54.611843,-0.79,0.71,-0.38
54.613352,-0.79,0.71,-0.38
54.614668,-0.79,0.71,-0.37
54.615804,-0.79,0.71,-0.37
54.617968,-0.78,0.70,-0.37
54.620057,-0.78,0.70,-0.37
54.622070,-0.78,0.70,-0.37
54.623991,-0.78,0.70,-0.37
54.627123,-0.77,0.70,-0.37
54.628942,-0.77,0.69,-0.37
54.630785,-0.77,0.69,-0.37
54.632089,-0.77,0.69,-0.37
54.634628,-0.77,0.69,-0.37
54.635814,-0.76,0.68,-0.37
54.638404,-0.76,0.68,-0.37
54.639697,-0.76,0.68,-0.36
54.648169,-0.76,0.68,-0.37
54.649198,-0.76,0.67,-0.37
54.649739,-0.75,0.67,-0.36
54.650250,-0.75,0.67,-0.36
54.650725,-0.75,0.66,-0.36
54.652134,-0.75,0.66,-0.36
54.653765,-0.74,0.66,-0.36
54.655889,-0.74,0.65,-0.36
54.657780,-0.74,0.65,-0.36
54.664821,-0.74,0.65,-0.36
54.665848,-0.73,0.64,-0.36
54.666289,-0.73,0.64,-0.35
54.666696,-0.73,0.64,-0.36
54.667795,-0.73,0.63,-0.35
54.669802,-0.72,0.63,-0.35
54.671753,-0.72,0.63,-0.35
54.673707,-0.72,0.62,-0.35
54.675849,-0.72,0.62,-0.35
54.677991,-0.71,0.62,-0.35
54.679931,-0.71,0.61,-0.35
54.681733,-0.71,0.61,-0.35
54.683973,-0.70,0.60,-0.35
54.685988,-0.71,0.60,-0.34
54.687651,-0.70,0.60,-0.34
54.690011,-0.70,0.59,-0.34
54.692670,-0.70,0.59,-0.34
54.694297,-0.69,0.59,-0.34
54.696107,-0.69,0.58,-0.34
54.698164,-0.69,0.58,-0.34
54.700013,-0.69,0.57,-0.33
54.702216,-0.68,0.57,-0.33
54.703956,-0.68,0.57,-0.33
54.706624,-0.67,0.56,-0.33
54.709293,-0.67,0.56,-0.33
54.710053,-0.67,0.55,-0.33
54.711697,-0.66,0.55,-0.32
54.714110,-0.66,0.55,-0.32
54.715482,-0.66,0.54,-0.32
54.717888,-0.65,0.54,-0.32
54.720132,-0.65,0.53,-0.32
54.721893,-0.65,0.53,-0.32
54.723635,-0.65,0.53,-0.32
54.726109,-0.64,0.52,-0.31
54.728043,-0.64,0.52,-0.31
54.730446,-0.64,0.51,-0.31
54.731747,-0.63,0.51,-0.31
54.734380,-0.63,0.51,-0.31
54.735900,-0.63,0.50,-0.30
54.738312,-0.62,0.50,-0.30
54.739676,-0.62,0.50,-0.30
54.747366,-0.62,0.49,-0.30
54.748496,-0.61,0.49,-0.30
54.748876,-0.61,0.48,-0.29
54.749217,-0.61,0.48,-0.29
54.749557,-0.61,0.47,-0.29
54.751547,-0.60,0.47,-0.29
54.754065,-0.60,0.46,-0.29
54.755670,-0.59,0.46,-0.28
54.758715,-0.59,0.46,-0.28
54.767763,-0.58,0.45,-0.28
54.768830,-0.58,0.45,-0.28
54.769206,-0.58,0.45,-0.27
54.769592,-0.58,0.44,-0.27
54.769921,-0.57,0.44,-0.27
54.770237,-0.57,0.43,-0.27
54.771784,-0.56,0.43,-0.26
54.773564,-0.56,0.43,-0.26
54.778441,-0.56,0.42,-0.26
54.779628,-0.55,0.42,-0.25
54.780074,-0.55,0.41,-0.26
54.782202,-0.55,0.41,-0.25
54.783410,-0.54,0.41,-0.25
54.786202,-0.54,0.41,-0.25
54.787752,-0.53,0.40,-0.24
54.790161,-0.53,0.39,-0.24
54.792668,-0.53,0.39,-0.24
54.793524,-0.52,0.39,-0.24
54.795620,-0.52,0.38,-0.23
54.798400,-0.51,0.38,-0.23
54.799853,-0.51,0.37,-0.23
54.801545,-0.50,0.37,-0.22
54.803502,-0.50,0.37,-0.22
54.805887,-0.50,0.36,-0.22
54.807744,-0.49,0.36,-0.22
54.810319,-0.49,0.36,-0.21
54.811703,-0.49,0.35,-0.21
54.814049,-0.49,0.35,-0.21
54.815534,-0.48,0.35,-0.20
54.817757,-0.47,0.34,-0.20
54.819320,-0.47,0.34,-0.20
54.822001,-0.47,0.33,-0.19
54.823539,-0.46,0.33,-0.19
54.825597,-0.46,0.32,-0.19
54.827487,-0.45,0.32,-0.18
54.829958,-0.45,0.32,-0.18
54.831557,-0.45,0.31,-0.18
54.833752,-0.44,0.31,-0.17
54.835444,-0.43,0.30,-0.17
54.837867,-0.43,0.30,-0.17
54.839376,-0.43,0.29,-0.17
54.846810,-0.42,0.29,-0.16
54.847862,-0.42,0.29,-0.16
54.848225,-0.41,0.28,-0.16
54.848693,-0.41,0.28,-0.15
54.850463,-0.41,0.27,-0.15
54.851786,-0.40,0.27,-0.15
54.853721,-0.40,0.27,-0.14
54.855110,-0.40,0.26,-0.14
54.857742,-0.39,0.26,-0.14
54.862588,-0.39,0.25,-0.14
54.863543,-0.39,0.25,-0.13
54.863895,-0.38,0.24,-0.13
54.865370,-0.37,0.24,-0.13
54.867381,-0.37,0.23,-0.12
54.869963,-0.36,0.23,-0.12
54.871523,-0.36,0.23,-0.12
54.873698,-0.36,0.22,-0.11
54.875772,-0.35,0.22,-0.11
54.877747,-0.35,0.21,-0.10
54.879396,-0.34,0.21,-0.10
54.881563,-0.34,0.20,-0.10
54.883429,-0.33,0.20,-0.10
54.885725,-0.33,0.19,-0.09
54.887317,-0.33,0.19,-0.09
54.889710,-0.32,0.19,-0.09
54.892548,-0.32,0.18,-0.09
54.893409,-0.31,0.17,-0.08
54.895716,-0.31,0.17,-0.08
54.897876,-0.30,0.16,-0.08
54.899686,-0.30,0.16,-0.07
54.901770,-0.30,0.16,-0.07
54.903157,-0.29,0.15,-0.07
54.905786,-0.28,0.14,-0.06
54.907380,-0.28,0.14,-0.06
54.910699,-0.28,0.14,-0.06
54.911793,-0.27,0.13,-0.06
54.914017,-0.27,0.13,-0.05
54.916084,-0.27,0.12,-0.05
54.917967,-0.26,0.12,-0.05
54.919476,-0.25,0.11,-0.04
54.921162,-0.25,0.11,-0.04
54.923237,-0.25,0.10,-0.04
54.925852,-0.24,0.10,-0.03
54.927448,-0.23,0.09,-0.03
54.929291,-0.24,0.09,-0.03
54.931228,-0.23,0.08,-0.02
54.933074,-0.22,0.08,-0.02
54.934992,-0.22,0.08,-0.02
54.937007,-0.21,0.07,-0.01
54.939173,-0.21,0.06,-0.01
54.941260,-0.21,0.06,-0.01
54.952829,-0.21,0.06,-0.00
54.954648,-0.20,0.05,-0.00
54.955791,-0.20,0.05,0.00
54.957035,-0.19,0.04,0.01
54.958152,-0.19,0.04,0.01
54.959086,-0.18,0.03,0.01
54.960158,-0.18,0.03,0.02
54.961306,-0.17,0.02,0.02
54.962794,-0.17,0.02,0.02
54.964114,-0.16,0.01,0.03
54.965366,-0.15,0.01,0.03
54.965793,-0.15,0.00,0.03
54.968588,-0.15,-0.00,0.04
54.969328,-0.15,-0.01,0.04
54.971454,-0.14,-0.01,0.04
54.973385,-0.14,-0.01,0.05
54.978490,-0.13,-0.02,0.05
54.979767,-0.13,-0.02,0.05
54.980241,-0.12,-0.03,0.06
54.980920,-0.12,-0.03,0.06
54.983057,-0.11,-0.04,0.06
54.984966,-0.11,-0.04,0.07
54.986819,-0.11,-0.05,0.07
54.989017,-0.10,-0.05,0.07
54.991147,-0.09,-0.06,0.07
54.993789,-0.09,-0.06,0.08
54.995039,-0.08,-0.06,0.08
54.997074,-0.08,-0.07,0.09
54.998975,-0.08,-0.07,0.09
55.000902,-0.07,-0.08,0.09
55.002802,-0.07,-0.08,0.10
55.004960,-0.06,-0.08,0.10
55.007178,-0.06,-0.09,0.10
55.009261,-0.05,-0.10,0.11
55.011108,-0.05,-0.10,0.11
55.012853,-0.05,-0.10,0.11
55.014856,-0.04,-0.11,0.12
55.017463,-0.04,-0.11,0.12
55.019141,-0.03,-0.11,0.12
55.021163,-0.03,-0.12,0.12
55.022903,-0.02,-0.13,0.13
55.026060,-0.02,-0.13,0.13
55.027541,-0.02,-0.13,0.13
55.028925,-0.01,-0.14,0.14
55.031075,-0.01,-0.14,0.14
55.033092,-0.00,-0.14,0.14
55.035093,0.00,-0.15,0.15
55.037023,0.01,-0.16,0.15
55.039139,0.01,-0.16,0.16
55.040914,0.02,-0.16,0.16
55.051408,0.02,-0.17,0.16
55.053266,0.02,-0.17,0.17
55.054369,0.03,-0.18,0.17
55.055377,0.03,-0.18,0.17
55.056205,0.04,-0.18,0.17
55.057333,0.04,-0.19,0.18
55.057764,0.05,-0.19,0.18
55.058156,0.05,-0.20,0.18
55.071075,0.05,-0.20,0.19
55.073618,0.06,-0.21,0.19
55.075108,0.06,-0.21,0.19
55.076834,0.07,-0.21,0.20
55.078709,0.07,-0.22,0.20
55.079947,0.07,-0.22,0.20
55.081159,0.08,-0.23,0.21
55.081860,0.09,-0.23,0.21
55.082857,0.09,-0.23,0.21
55.083534,0.09,-0.24,0.22
55.084259,0.10,-0.25,0.22
55.085266,0.10,-0.25,0.22
55.086054,0.10,-0.25,0.22
55.086973,0.11,-0.26,0.23
55.087809,0.11,-0.27,0.23
55.089163,0.11,-0.27,0.23
55.092032,0.12,-0.27,0.24
55.093095,0.12,-0.28,0.24
55.094812,0.13,-0.28,0.24
55.096679,0.13,-0.28,0.24
55.099121,0.13,-0.29,0.25
55.100646,0.14,-0.30,0.25
55.103178,0.14,-0.30,0.25
55.104800,0.15,-0.31,0.26
55.106911,0.15,-0.31,0.26
55.110371,0.16,-0.32,0.26
55.111379,0.16,-0.32,0.26
55.112582,0.16,-0.33,0.27
55.114987,0.17,-0.33,0.27
55.116570,0.17,-0.34,0.27
55.119181,0.17,-0.34,0.27
55.120625,0.17,-0.34,0.28
55.123108,0.18,-0.35,0.28
55.126497,0.18,-0.35,0.28
55.127521,0.19,-0.36,0.28
55.128912,0.19,-0.36,0.29
55.131240,0.19,-0.37,0.29
55.132753,0.20,-0.37,0.29
55.135592,0.20,-0.38,0.30
55.136642,0.21,-0.38,0.29
55.139019,0.21,-0.39,0.30
55.140514,0.22,-0.39,0.30
55.146576,0.22,-0.40,0.30
55.147662,0.22,-0.40,0.30
55.148060,0.23,-0.41,0.31
55.148666,0.23,-0.41,0.31
55.150945,0.23,-0.42,0.31
55.152723,0.24,-0.42,0.32
55.155411,0.24,-0.43,0.32
55.157044,0.24,-0.43,0.32
55.166583,0.25,-0.44,0.32
55.168694,0.25,-0.44,0.32
55.169714,0.25,-0.44,0.33
55.170882,0.25,-0.45,0.33
55.171890,0.26,-0.46,0.33
55.173076,0.26,-0.46,0.33
55.174301,0.26,-0.47,0.33
55.175916,0.27,-0.47,0.33
55.177311,0.27,-0.47,0.34
55.178839,0.27,-0.48,0.34
55.180129,0.27,-0.48,0.34
55.181403,0.28,-0.49,0.34
55.184256,0.28,-0.50,0.35
55.185927,0.29,-0.50,0.35
55.187086,0.29,-0.50,0.35
55.189091,0.29,-0.51,0.35
55.190713,0.30,-0.51,0.35
55.192850,0.30,-0.52,0.36
55.194667,0.30,-0.52,0.36
55.198014,0.30,-0.53,0.36
55.198722,0.31,-0.53,0.36
55.200678,0.31,-0.54,0.36
55.202643,0.31,-0.54,0.36
55.204444,0.31,-0.55,0.37
55.206943,0.32,-0.55,0.37
55.211044,0.32,-0.56,0.37
55.212052,0.32,-0.56,0.37
55.212534,0.33,-0.56,0.37
55.215040,0.33,-0.57,0.37
55.216858,0.33,-0.57,0.38
55.218562,0.33,-0.57,0.38
55.220524,0.33,-0.58,0.38
55.222252,0.34,-0.58,0.38
55.225265,0.34,-0.59,0.38
55.226435,0.34,-0.59,0.39
55.228717,0.35,-0.60,0.39
55.231140,0.35,-0.60,0.39
55.232986,0.35,-0.61,0.39
55.234578,0.35,-0.61,0.40
55.236453,0.36,-0.61,0.39
55.238903,0.36,-0.62,0.40
55.240220,0.36,-0.62,0.40
55.246543,0.36,-0.62,0.40
55.247613,0.36,-0.63,0.40
55.247984,0.37,-0.63,0.40
55.248807,0.37,-0.64,0.40
55.251156,0.37,-0.64,0.41
55.252627,0.37,-0.64,0.41
55.254523,0.38,-0.65,0.41
55.256380,0.38,-0.65,0.41
55.265709,0.38,-0.66,0.41
55.267540,0.38,-0.66,0.42
55.269020,0.38,-0.67,0.41
55.270596,0.38,-0.67,0.41
55.272313,0.39,-0.67,0.42
55.273917,0.39,-0.68,0.42
55.275018,0.39,-0.68,0.42
55.276588,0.39,-0.68,0.42
55.277780,0.39,-0.69,0.42
55.279231,0.40,-0.69,0.42
55.280611,0.40,-0.69,0.42
55.281596,0.40,-0.70,0.43
55.282572,0.40,-0.70,0.43
55.285773,0.40,-0.70,0.43
55.286683,0.40,-0.71,0.43
55.288191,0.40,-0.71,0.43
55.290658,0.41,-0.71,0.43
55.293028,0.41,-0.72,0.43
55.294550,0.41,-0.72,0.43
55.296419,0.41,-0.72,0.43
55.298874,0.42,-0.73,0.43
55.300546,0.41,-0.73,0.44
55.302538,0.42,-0.74,0.44
55.304309,0.42,-0.74,0.44
55.306609,0.42,-0.74,0.44
55.310822,0.42,-0.75,0.44
55.311885,0.42,-0.75,0.44
55.312273,0.42,-0.75,0.44
55.314429,0.42,-0.76,0.44
55.316211,0.43,-0.76,0.44
55.318641,0.42,-0.76,0.44
55.320186,0.43,-0.77,0.44
55.322783,0.43,-0.77,0.44
55.324274,0.43,-0.77,0.44
55.326853,0.43,-0.78,0.44
55.328658,0.43,-0.78,0.44
55.330036,0.43,-0.78,0.44
55.332306,0.43,-0.79,0.44
55.334616,0.43,-0.79,0.44
55.336151,0.43,-0.79,0.44
55.338200,0.43,-0.80,0.44
55.339873,0.43,-0.80,0.44
55.346009,0.44,-0.80,0.44
55.346947,0.44,-0.81,0.44
55.347322,0.44,-0.81,0.44
55.348220,0.44,-0.81,0.44
55.350718,0.44,-0.81,0.44
55.352209,0.44,-0.82,0.44
55.354101,0.44,-0.82,0.44
55.355943,0.44,-0.82,0.44
55.367687,0.44,-0.82,0.44
55.369567,0.44,-0.83,0.44
55.370843,0.44,-0.83,0.44
55.372534,0.44,-0.84,0.44
55.373967,0.44,-0.84,0.44
55.375140,0.44,-0.84,0.44
55.376308,0.44,-0.84,0.44
55.377564,0.44,-0.85,0.44
55.378589,0.44,-0.85,0.44
55.379324,0.44,-0.85,0.44
55.380917,0.44,-0.85,0.44
55.381904,0.44,-0.86,0.44
55.382920,0.44,-0.86,0.44
55.385784,0.44,-0.86,0.44
55.387302,0.45,-0.86,0.43
55.388842,0.44,-0.87,0.44
55.390470,0.44,-0.87,0.44
55.394325,0.44,-0.87,0.43
55.395219,0.44,-0.87,0.43
55.396167,0.44,-0.87,0.43
55.398638,0.44,-0.87,0.43
55.400302,0.44,-0.88,0.43
55.401964,0.44,-0.88,0.43
55.404133,0.44,-0.88,0.43
55.406093,0.44,-0.88,0.43
55.408699,0.44,-0.89,0.43
55.410209,0.44,-0.88,0.43
55.412440,0.44,-0.89,0.43
55.413895,0.44,-0.89,0.43
55.415941,0.44,-0.89,0.43
55.418041,0.44,-0.89,0.43
55.419855,0.44,-0.89,0.42
55.421774,0.44,-0.89,0.42
55.425306,0.44,-0.89,0.42
55.426102,0.44,-0.90,0.42
55.427741,0.43,-0.90,0.42
55.430001,0.44,-0.90,0.42
55.431755,0.43,-0.90,0.42
55.433813,0.43,-0.90,0.42
55.435829,0.43,-0.90,0.42
55.438084,0.43,-0.90,0.42
55.439775,0.43,-0.90,0.42
55.445961,0.43,-0.90,0.41
55.446879,0.43,-0.90,0.41
55.447253,0.43,-0.90,0.41
55.448062,0.42,-0.90,0.41
55.450520,0.43,-0.90,0.41
55.451887,0.43,-0.90,0.41
55.454169,0.43,-0.90,0.41
55.455658,0.42,-0.90,0.41
55.465346,0.42,-0.90,0.41
55.467845,0.42,-0.90,0.41
55.469921,0.42,-0.90,0.40
55.471433,0.42,-0.90,0.40
55.473173,0.42,-0.90,0.40
55.474215,0.42,-0.90,0.40
55.474956,0.41,-0.90,0.40
55.476038,0.41,-0.90,0.40
55.477326,0.41,-0.90,0.40
55.478474,0.41,-0.90,0.40
55.479632,0.41,-0.90,0.40
55.481017,0.41,-0.90,0.39
55.481976,0.41,-0.90,0.39
55.484807,0.41,-0.90,0.39
55.486559,0.40,-0.90,0.39
55.488052,0.40,-0.89,0.39
55.490716,0.40,-0.90,0.39
55.493027,0.40,-0.89,0.38
55.494346,0.40,-0.89,0.38
55.496020,0.40,-0.89,0.38
55.497860,0.39,-0.89,0.38
55.499833,0.39,-0.89,0.38
55.502339,0.39,-0.89,0.38
55.503865,0.39,-0.89,0.38
55.506026,0.39,-0.89,0.37
55.510196,0.39,-0.89,0.37
55.511391,0.38,-0.88,0.37
55.511788,0.38,-0.88,0.37
55.514239,0.38,-0.88,0.37
55.515935,0.38,-0.88,0.37
55.518407,0.37,-0.88,0.37
55.519952,0.38,-0.87,0.36
55.522270,0.37,-0.87,0.36
55.525318,0.37,-0.87,0.36
55.526141,0.37,-0.87,0.36
55.528128,0.36,-0.87,0.36
55.530547,0.36,-0.87,0.36
55.532003,0.36,-0.86,0.36
55.534733,0.36,-0.86,0.35
55.535798,0.35,-0.86,0.35
55.538491,0.36,-0.86,0.35
55.539919,0.35,-0.85,0.35
55.546380,0.35,-0.85,0.35
55.547432,0.35,-0.85,0.34
55.547789,0.35,-0.85,0.34
55.548131,0.34,-0.85,0.34
55.550851,0.34,-0.85,0.34
55.551777,0.34,-0.84,0.34
55.554466,0.33,-0.84,0.34
55.555752,0.33,-0.84,0.33
55.569141,0.33,-0.84,0.33
55.570950,0.32,-0.83,0.33
55.572036,0.32,-0.83,0.33
55.573541,0.32,-0.83,0.32
55.574709,0.32,-0.83,0.32
55.575960,0.31,-0.82,0.32
55.577607,0.31,-0.82,0.32
55.578996,0.31,-0.82,0.32
55.580073,0.31,-0.82,0.32
55.581313,0.30,-0.81,0.31
55.582219,0.30,-0.81,0.31
55.582939,0.30,-0.81,0.31
55.583987,0.30,-0.80,0.31
55.585132,0.29,-0.80,0.30
55.586000,0.29,-0.80,0.30
55.588961,0.28,-0.79,0.30
55.590199,0.28,-0.79,0.30
55.597845,0.28,-0.79,0.30
55.598743,0.28,-0.78,0.29
55.599122,0.28,-0.78,0.29
55.599463,0.27,-0.78,0.29
55.599807,0.26,-0.77,0.29
55.602243,0.26,-0.77,0.28
55.603528,0.26,-0.77,0.28
55.606281,0.26,-0.76,0.28
55.608428,0.26,-0.76,0.28
55.609576,0.25,-0.76,0.28
55.611731,0.25,-0.75,0.27
55.614061,0.24,-0.75,0.27
55.615739,0.24,-0.75,0.27
55.618291,0.24,-0.74,0.27
55.619493,0.24,-0.74,0.27
55.622046,0.23,-0.74,0.26
55.623501,0.23,-0.73,0.26
55.625811,0.22,-0.73,0.26
55.627945,0.22,-0.72,0.26
55.630317,0.22,-0.72,0.26
55.631984,0.21,-0.71,0.25
55.634237,0.21,-0.71,0.25
55.635951,0.21,-0.71,0.25
55.638357,0.20,-0.70,0.25
55.639397,0.20,-0.70,0.24
55.646432,0.19,-0.70,0.24
55.647390,0.19,-0.69,0.24
55.647738,0.19,-0.68,0.24
55.648070,0.19,-0.68,0.24
55.650995,0.18,-0.67,0.23
55.652028,0.18,-0.67,0.23
55.654491,0.17,-0.67,0.23
55.655631,0.17,-0.66,0.23
55.657676,0.17,-0.65,0.23
55.669944,0.16,-0.65,0.23
55.671982,0.16,-0.65,0.22
55.673935,0.15,-0.64,0.22
55.675594,0.15,-0.64,0.22
55.677514,0.15,-0.63,0.22
55.679234,0.15,-0.62,0.22
55.680603,0.14,-0.62,0.21
55.681706,0.14,-0.62,0.21
55.682504,0.14,-0.61,0.21
55.683466,0.13,-0.61,0.21
55.684413,0.13,-0.60,0.21
55.685618,0.12,-0.60,0.20
55.686566,0.12,-0.59,0.20
55.687572,0.12,-0.58,0.20
55.688684,0.11,-0.58,0.20
55.689336,0.11,-0.57,0.19
55.691650,0.11,-0.57,0.19
55.694069,0.10,-0.56,0.19
55.695922,0.10,-0.56,0.19
55.698429,0.09,-0.55,0.19
55.699299,0.09,-0.55,0.18
55.701888,0.08,-0.54,0.19
55.703123,0.08,-0.54,0.18
55.705566,0.08,-0.53,0.18
55.708576,0.07,-0.52,0.18
55.709472,0.07,-0.51,0.18
55.711619,0.06,-0.51,0.18
55.713793,0.06,-0.51,0.17
55.715469,0.06,-0.50,0.17
55.717851,0.05,-0.49,0.17
55.719306,0.05,-0.49,0.17
55.721754,0.04,-0.48,0.17
55.723108,0.04,-0.48,0.16
55.725423,0.03,-0.47,0.16
55.727550,0.03,-0.46,0.16
55.730393,0.03,-0.46,0.16
55.731483,0.02,-0.45,0.16
55.733722,0.02,-0.45,0.16
55.734965,0.01,-0.44,0.16
55.737324,0.01,-0.43,0.15
55.739270,0.00,-0.43,0.15
55.745867,-0.00,-0.42,0.15
55.746783,-0.00,-0.41,0.15
55.747164,-0.01,-0.41,0.14
55.747511,-0.01,-0.40,0.14
55.749317,-0.02,-0.40,0.14
55.751324,-0.02,-0.39,0.14
55.753356,-0.03,-0.38,0.14
55.755167,-0.03,-0.38,0.14
55.763229,-0.03,-0.38,0.13
55.763995,-0.04,-0.37,0.13
55.764408,-0.05,-0.36,0.13
55.764764,-0.05,-0.36,0.13
55.765076,-0.05,-0.35,0.13
55.767147,-0.06,-0.34,0.12
55.769312,-0.06,-0.34,0.12
55.771319,-0.07,-0.33,0.12
55.773489,-0.07,-0.32,0.12
55.776580,-0.08,-0.32,0.12
55.778404,-0.08,-0.31,0.11
55.779595,-0.09,-0.31,0.11
55.781439,-0.09,-0.30,0.11
55.783452,-0.10,-0.29,0.11
55.785457,-0.10,-0.29,0.11
55.787463,-0.10,-0.28,0.11
55.789331,-0.11,-0.28,0.10
55.792478,-0.11,-0.27,0.10
55.794274,-0.12,-0.26,0.10
55.795474,-0.13,-0.26,0.10
55.798175,-0.13,-0.25,0.10
55.799561,-0.13,-0.24,0.09
55.801372,-0.14,-0.24,0.09
55.803695,-0.14,-0.23,0.09
55.805701,-0.15,-0.22,0.09
55.807230,-0.15,-0.22,0.08
55.809728,-0.15,-0.22,0.08
55.811140,-0.16,-0.21,0.08
55.813941,-0.17,-0.20,0.08
55.815312,-0.17,-0.20,0.08
55.817473,-0.17,-0.19,0.08
55.819137,-0.18,-0.18,0.07
55.821684,-0.18,-0.18,0.07
55.822912,-0.19,-0.17,0.07
55.825440,-0.19,-0.16,0.07
55.827081,-0.20,-0.16,0.07
55.830280,-0.20,-0.15,0.06
55.830962,-0.21,-0.14,0.06
55.833709,-0.21,-0.14,0.06
55.835039,-0.22,-0.14,0.06
55.837678,-0.22,-0.13,0.06
55.839203,-0.23,-0.12,0.05
55.846509,-0.23,-0.12,0.05
55.847633,-0.24,-0.11,0.05
55.847998,-0.24,-0.11,0.05
55.848390,-0.25,-0.10,0.05
55.849163,-0.25,-0.09,0.04
55.851449,-0.25,-0.09,0.04
55.853910,-0.26,-0.08,0.04
55.855229,-0.26,-0.08,0.04
55.857288,-0.27,-0.07,0.04
55.865667,-0.28,-0.06,0.03
55.866565,-0.28,-0.06,0.03
55.866887,-0.28,-0.05,0.03
55.867230,-0.29,-0.04,0.03
55.867571,-0.29,-0.04,0.03
55.869003,-0.30,-0.03,0.03
55.871028,-0.30,-0.02,0.03
55.873697,-0.31,-0.02,0.02
55.876240,-0.31,-0.01,0.02
55.877162,-0.32,-0.01,0.02
55.879106,-0.32,-0.00,0.02
55.881050,-0.33,0.01,0.02
55.883138,-0.33,0.01,0.01
55.885663,-0.34,0.02,0.01
55.886821,-0.34,0.03,0.01
55.888970,-0.35,0.03,0.01
55.891841,-0.35,0.04,0.01
55.893335,-0.36,0.04,0.00
55.895443,-0.36,0.05,0.00
55.897770,-0.36,0.06,0.00
55.899174,-0.37,0.06,-0.00
55.901042,-0.38,0.07,-0.01
55.903092,-0.38,0.08,-0.00
55.905111,-0.38,0.08,-0.01
55.907129,-0.39,0.09,-0.01
55.910397,-0.39,0.09,-0.01
55.912134,-0.40,0.10,-0.01
55.913802,-0.40,0.11,-0.01
55.915148,-0.41,0.11,-0.01
55.917405,-0.41,0.12,-0.02
55.919019,-0.41,0.12,-0.02
55.920981,-0.42,0.13,-0.02
55.923150,-0.42,0.14,-0.02
55.925084,-0.43,0.14,-0.02
55.928497,-0.43,0.15,-0.03
55.929475,-0.43,0.16,-0.03
55.931034,-0.44,0.16,-0.03
55.932936,-0.44,0.17,-0.03
55.935001,-0.45,0.17,-0.03
55.937071,-0.45,0.18,-0.04
55.939061,-0.46,0.19,-0.04
55.947140,-0.46,0.19,-0.04
